feature_name,top_returns,top_mfe,top_mae,top_short_horizon,top_long_horizon
trade_absorption_ratio_fut_60s_btc,True,False,False,True,False
trade_absorption_ratio_fut_60s_eth,False,False,False,True,False
trade_absorption_ratio_fut_900s_btc,True,True,True,False,True
trade_absorption_ratio_fut_900s_eth,True,True,True,False,True
trade_absorption_ratio_spot_60s_eth,False,False,False,True,False
trade_absorption_ratio_spot_900s_btc,True,True,True,False,True
trade_absorption_ratio_spot_900s_eth,False,False,True,False,True
trade_count_fut_1s_btc,False,True,False,True,False
trade_count_fut_1s_eth,False,False,True,False,True
trade_count_fut_300s_btc,False,True,True,True,True
trade_count_fut_300s_eth,True,True,True,False,True
trade_count_fut_60s_eth,False,False,True,False,True
trade_count_fut_900s_btc,True,True,True,False,True
trade_count_fut_900s_eth,False,True,True,True,True
trade_count_fut_div_300s_btc,True,False,False,False,False
trade_count_fut_div_300s_eth,False,True,True,True,True
trade_count_fut_div_60s_btc,True,False,False,True,False
trade_count_fut_div_900s_btc,True,True,True,True,True
trade_count_fut_div_900s_eth,True,False,True,True,True
trade_count_fut_share_300s_btc,True,True,False,False,False
trade_count_fut_share_300s_eth,False,True,True,False,True
trade_count_fut_share_60s_btc,True,False,False,False,False
trade_count_fut_share_60s_eth,True,False,False,True,False
trade_count_fut_share_900s_btc,True,True,True,False,True
trade_count_fut_share_900s_eth,True,True,True,False,False
trade_count_sf_div_300s_btc,False,True,False,False,False
trade_count_sf_div_300s_eth,True,True,True,True,True
trade_count_sf_div_900s_btc,False,True,True,True,True
trade_count_sf_div_900s_eth,True,True,True,False,True
trade_count_sf_share_300s_btc,False,True,False,False,False
trade_count_sf_share_300s_eth,False,True,False,True,True
trade_count_sf_share_900s_btc,True,True,True,False,True
trade_count_sf_share_900s_eth,True,True,True,False,True
trade_count_spot_1s_eth,False,True,True,False,False
trade_count_spot_300s_btc,False,True,True,False,True
trade_count_spot_300s_eth,False,True,True,True,True
trade_count_spot_60s_btc,False,True,False,False,True
trade_count_spot_60s_eth,True,True,True,True,True
trade_count_spot_900s_btc,False,True,True,True,True
trade_count_spot_900s_eth,True,True,True,True,True
trade_count_spot_div_300s_btc,False,False,True,False,False
trade_count_spot_div_300s_eth,True,True,False,True,False
trade_count_spot_div_900s_btc,True,False,True,False,False
trade_count_spot_div_900s_eth,False,True,True,True,True
trade_count_spot_share_300s_btc,True,True,False,True,True
trade_count_spot_share_300s_eth,True,True,False,True,False
trade_count_spot_share_60s_btc,False,False,False,True,False
trade_count_spot_share_900s_btc,True,False,True,False,False
trade_count_spot_share_900s_eth,True,False,True,False,True
trade_size_sf_ratio_300s_btc,True,True,True,False,True
trade_size_sf_ratio_300s_eth,True,True,True,True,True
trade_size_sf_ratio_60s_eth,False,False,False,True,False
vah_1d_fut_btc,False,True,True,False,True
vah_1d_fut_eth,True,False,True,False,True
vah_240m_fut_eth,True,True,True,False,True
vah_60m_fut_btc,False,True,False,False,True
vah_60m_fut_eth,False,True,False,False,True
val_1d_fut_btc,True,False,False,True,True
val_1d_fut_eth,True,False,False,False,True
val_240m_fut_btc,False,True,False,False,True
val_240m_fut_eth,False,False,True,False,True
val_60m_fut_btc,True,False,True,False,True
val_60m_fut_eth,True,False,True,False,True
volume_fut_300s_btc,True,False,True,True,True
volume_fut_300s_eth,True,False,True,True,True
volume_fut_60s_eth,False,False,True,False,False
volume_fut_900s_btc,False,True,True,False,True
volume_fut_900s_eth,True,True,True,True,True
volume_fut_div_delta_300s_btc,True,True,True,False,True
volume_fut_div_delta_300s_eth,True,False,True,False,True
volume_fut_div_delta_900s_btc,True,True,False,False,True
volume_fut_div_delta_900s_eth,True,True,True,False,True
volume_spot_300s_btc,True,True,True,True,False
volume_spot_300s_eth,False,True,True,True,False
volume_spot_60s_btc,True,False,False,False,False
volume_spot_900s_btc,False,False,True,True,True
volume_spot_900s_eth,False,True,True,True,True
volume_spot_div_delta_300s_btc,False,True,True,True,False
volume_spot_div_delta_300s_eth,True,True,False,False,True
volume_spot_div_delta_900s_btc,False,True,False,True,True
volume_spot_div_delta_900s_eth,True,True,True,True,True
vwap_fut_1s_btc,True,False,False,False,False
week_open_fut_btc,True,False,False,False,False
z_avg_trade_size_fut_300s_btc,True,False,False,True,False
z_avg_trade_size_fut_60s_btc,True,False,False,False,False
z_avg_trade_size_spot_300s_eth,True,True,False,False,False
z_avg_trade_size_spot_60s_btc,False,False,False,True,False
z_basis_300s_btc,False,False,False,True,False
z_basis_300s_eth,True,True,False,False,True
z_basis_60s_btc,False,False,False,True,False
z_basis_60s_eth,False,False,False,True,False
z_basis_900s_eth,False,False,False,True,False
z_book_asymmetry_fut_struct100_300s_btc,False,False,False,True,False
z_book_asymmetry_fut_struct100_60s_eth,False,False,False,True,False
z_book_asymmetry_fut_struct100_900s_btc,True,True,False,True,False
z_book_asymmetry_fut_struct100_900s_eth,True,True,True,True,False
z_book_asymmetry_fut_struct50_1s_btc,False,False,False,True,False
z_book_asymmetry_fut_struct50_300s_btc,False,True,False,False,False
z_book_asymmetry_fut_struct50_900s_btc,True,True,False,False,False
z_book_asymmetry_fut_struct50_900s_eth,True,True,True,False,True
z_book_asymmetry_spot_struct100_300s_eth,True,False,False,False,False
z_book_asymmetry_spot_struct100_60s_btc,False,False,False,True,False
z_book_asymmetry_spot_struct100_60s_eth,False,False,False,True,False
z_book_asymmetry_spot_struct100_900s_btc,True,True,True,False,True
z_book_asymmetry_spot_struct100_900s_eth,True,False,True,False,True
z_book_asymmetry_spot_struct50_60s_btc,False,False,False,True,False
z_book_asymmetry_spot_struct50_900s_btc,True,True,True,False,True
z_book_asymmetry_spot_struct50_900s_eth,True,True,True,False,True
z_depth_gradient_fut_struct100_60s_eth,False,False,False,True,False
z_depth_gradient_fut_struct100_900s_eth,True,True,True,False,True
z_depth_gradient_fut_struct50_300s_btc,True,False,False,False,False
z_depth_gradient_fut_struct50_300s_eth,False,False,False,True,False
z_depth_gradient_fut_struct50_60s_btc,False,False,False,True,False
z_depth_gradient_fut_struct50_60s_eth,True,False,False,True,False
z_depth_gradient_fut_struct50_900s_btc,False,False,True,True,False
z_depth_gradient_fut_struct50_900s_eth,True,True,True,True,True
z_depth_gradient_spot_struct100_300s_btc,False,False,False,True,False
z_depth_gradient_spot_struct100_300s_eth,False,False,False,True,False
z_depth_gradient_spot_struct100_60s_btc,False,False,False,True,False
z_depth_gradient_spot_struct100_60s_eth,False,False,False,True,False
z_depth_gradient_spot_struct100_900s_btc,True,True,True,True,True
z_depth_gradient_spot_struct100_900s_eth,False,True,True,True,True
z_depth_gradient_spot_struct50_300s_btc,True,False,False,False,False
z_depth_gradient_spot_struct50_300s_eth,False,False,False,True,False
z_depth_gradient_spot_struct50_60s_eth,False,False,False,True,False
z_depth_gradient_spot_struct50_900s_btc,True,False,True,True,False
z_depth_gradient_spot_struct50_900s_eth,True,True,False,True,False
z_flow_depth_align_fut_struct100_300s_btc,False,True,False,False,False
z_flow_depth_align_spot_struct100_300s_btc,False,True,False,False,False
z_flow_depth_align_spot_struct100_60s_btc,False,False,False,True,False
z_impact_per_signed_fut_60s_btc,False,False,False,True,False
z_liq_concentration_fut_struct100_300s_btc,False,True,False,True,False
z_liq_concentration_fut_struct100_900s_btc,True,False,False,False,False
z_liq_concentration_fut_struct100_900s_eth,True,True,True,True,True
z_liq_concentration_fut_struct50_1s_eth,False,False,False,True,False
z_liq_concentration_fut_struct50_300s_btc,False,False,False,True,False
z_liq_concentration_fut_struct50_300s_eth,False,False,True,False,False
z_liq_concentration_fut_struct50_900s_btc,True,True,True,True,False
z_liq_concentration_fut_struct50_900s_eth,True,True,False,True,False
z_liq_concentration_spot_struct100_300s_btc,False,True,False,True,False
z_liq_concentration_spot_struct100_300s_eth,True,False,False,False,False
z_liq_concentration_spot_struct100_60s_eth,False,False,False,True,False
z_liq_concentration_spot_struct100_900s_btc,False,True,True,True,False
z_liq_concentration_spot_struct100_900s_eth,True,False,True,True,True
z_liq_concentration_spot_struct50_300s_eth,False,True,False,True,False
z_liq_concentration_spot_struct50_60s_btc,False,False,False,True,False
z_liq_concentration_spot_struct50_900s_btc,True,True,False,True,True
z_liq_concentration_spot_struct50_900s_eth,True,False,True,False,False
z_liq_imb_fut_struct100_300s_eth,True,False,False,False,False
z_liq_imb_fut_struct100_60s_btc,False,False,False,True,False
z_liq_imb_fut_struct100_900s_btc,True,False,False,True,False
z_liq_imb_fut_struct100_900s_eth,True,False,True,False,False
z_liq_imb_fut_struct50_300s_eth,False,False,False,True,False
z_liq_imb_fut_struct50_900s_btc,True,True,False,True,False
z_liq_imb_fut_struct50_900s_eth,True,False,False,False,False
z_liq_imb_spot_struct100_300s_btc,True,False,False,False,False
z_liq_imb_spot_struct100_300s_eth,False,False,True,False,False
z_liq_imb_spot_struct100_900s_btc,False,True,False,True,True
z_liq_imb_spot_struct100_900s_eth,False,True,True,False,True
z_liq_imb_spot_struct50_300s_eth,True,False,False,False,False
z_liq_imb_spot_struct50_900s_btc,True,False,False,False,False
z_liq_imb_spot_struct50_900s_eth,True,False,True,False,False
z_lwp_minus_mid_2bps_300s_btc,True,False,False,True,False
z_lwp_minus_mid_2bps_300s_eth,True,False,False,False,False
z_lwp_minus_mid_struct50_300s_btc,False,False,False,True,False
z_net_cancel_fut_5bps_900s_btc,True,False,True,False,True
z_net_cancel_fut_5bps_900s_eth,True,True,False,False,True
z_net_cancel_sf_5bps_900s_btc,True,False,False,False,False
z_net_cancel_sf_5bps_900s_eth,True,False,True,False,False
z_net_cancel_spot_5bps_900s_btc,True,True,True,False,True
z_net_cancel_spot_5bps_900s_eth,True,False,True,True,False
z_price_deviation_60s_btc,False,False,False,True,False
z_pull_rate_fut_1bps_60s_btc,False,False,False,True,False
z_pull_rate_spot_1bps_15s_btc,False,False,False,True,False
z_queue_pressure_fut_1bps_1s_btc,False,False,False,True,False
z_queue_pressure_fut_1bps_1s_eth,True,False,False,False,False
z_queue_pressure_fut_1bps_60s_btc,False,False,False,True,False
z_queue_pressure_fut_2bps_1s_btc,True,False,False,False,False
z_queue_pressure_fut_5bps_1s_btc,True,False,False,True,False
z_queue_pressure_fut_5bps_1s_eth,False,False,False,True,False
z_queue_pressure_spot_1bps_60s_eth,False,False,False,True,False
z_refill_rate_spot_10bps_60s_eth,False,False,False,True,False
z_rv_300s_btc,False,True,True,True,True
z_rv_300s_eth,True,True,False,False,True
z_rv_60s_btc,False,False,False,True,False
z_rv_60s_eth,False,True,False,False,False
z_rv_900s_btc,True,False,True,True,True
z_rv_900s_eth,False,True,True,True,True
z_spread_fut_60s_eth,False,False,False,True,False
z_spread_spot_60s_eth,False,False,False,True,False
z_taker_imbalance_fut_300s_btc,True,True,False,False,True
z_taker_imbalance_fut_300s_eth,True,True,False,True,False
z_taker_imbalance_fut_60s_eth,False,False,False,True,False
z_taker_imbalance_fut_900s_btc,True,True,True,True,True
z_taker_imbalance_fut_900s_eth,True,False,False,False,False
z_taker_imbalance_spot_300s_btc,True,True,False,False,True
z_taker_imbalance_spot_300s_eth,False,True,False,False,False
z_taker_imbalance_spot_900s_btc,True,True,False,True,False
z_taker_imbalance_spot_900s_eth,True,False,False,False,False
z_trade_absorption_ratio_fut_60s_eth,False,False,False,True,False
z_trade_absorption_ratio_fut_900s_btc,True,True,True,True,True
z_trade_absorption_ratio_fut_900s_eth,True,True,True,False,True
z_trade_absorption_ratio_spot_900s_eth,True,True,True,False,False
z_volume_asym_fut_minus_spot_300s_eth,True,False,False,True,False
z_volume_asym_fut_minus_spot_60s_btc,False,False,False,True,False
z_volume_asym_fut_minus_spot_60s_eth,False,False,True,True,False
z_volume_asym_fut_minus_spot_900s_btc,False,True,True,True,True
z_volume_asym_fut_minus_spot_900s_eth,True,False,True,False,False
